,M_list_1,Average_list_1,F_mu_list_1,A_mu_list_1,M_list_2,Average_list_2,F_mu_list_2,A_mu_list_2
95,7.901139,0.15541133,1.8773943,2.0099878,3.4306643,0.09639439,2.6844716,2.3948517
96,9.190402,0.18057828,1.8774002,1.9287513,3.8627713,0.10698216,2.6845114,2.3770325
97,11.202069,0.19407347,1.8773881,1.5692261,3.8454125,0.11273521,2.684494,2.443604
98,9.157216,0.18091787,1.8773837,1.840029,3.0006485,0.09544222,2.6844795,2.6097004
99,9.827357,0.20313787,1.8773781,1.7395738,3.7871861,0.106444135,2.6844785,2.6316051
100,9.810934,0.18999861,1.8773824,1.7568785,3.738191,0.1125596,2.6844635,2.4482796
101,11.0631895,0.17499194,1.8773898,1.4182756,3.6718283,0.097197816,2.6844256,2.633141
102,11.085562,0.18678425,1.8773879,1.4956973,4.2527094,0.1234872,2.6844301,2.1538153
103,8.775494,0.16689755,1.8773946,1.952373,3.5840232,0.10691955,2.6843855,2.3104746
104,11.007792,0.18478742,1.8774016,1.6433562,3.675477,0.10944029,2.6844676,2.5653574
105,8.690897,0.17287455,1.8773955,2.0697176,3.3606539,0.09634439,2.6845045,2.6542413
106,10.003111,0.18770951,1.877398,1.7563909,3.5803597,0.11033523,2.6845531,2.4445403
107,10.444037,0.19119252,1.8773922,1.7173553,4.134063,0.12278198,2.6845243,2.1976218
108,10.310726,0.19529639,1.877387,1.6286082,3.8198938,0.115916945,2.6845484,2.371902
109,9.599217,0.17380108,1.8773907,1.6621627,2.9442313,0.1008381,2.6845307,2.7783146
110,9.619303,0.19310917,1.877386,1.9693935,3.7835655,0.10146018,2.6845398,2.4985206
111,8.676308,0.17155935,1.8773721,1.947429,3.5775714,0.10724566,2.684517,2.4585211
112,10.224817,0.20216636,1.8773528,1.6259446,3.2545047,0.11058817,2.684498,2.6338813
113,8.970465,0.17869964,1.8773713,1.7777416,3.736165,0.10817903,2.6845171,2.3651168
114,8.850359,0.1564639,1.8773662,1.8811072,3.6413145,0.09119763,2.6845233,2.5870256
115,10.019273,0.17992201,1.8773708,1.7240534,3.7522295,0.1082438,2.684528,2.5162442
116,10.380476,0.19083932,1.8773813,1.6605859,3.8968167,0.10393496,2.684544,2.6180484
117,9.719045,0.17720746,1.8773917,1.6991748,2.949462,0.095946915,2.684578,2.857996
118,9.051498,0.20175971,1.8773968,1.7817779,3.8518066,0.10708485,2.6845715,2.586017
119,8.966324,0.16722322,1.8774006,1.8024741,3.3504717,0.09605621,2.6844854,2.513517
120,9.405683,0.1847798,1.877397,1.8259561,3.2798119,0.09503648,2.684462,2.5595748
121,9.107848,0.17571385,1.8773967,1.9464788,3.8535368,0.11740074,2.684508,2.2779794
122,9.04438,0.16310377,1.8773946,1.784038,3.7541988,0.1030314,2.68448,2.4514205
123,7.232551,0.1536694,1.8774115,2.1634598,3.456297,0.10020492,2.6845071,2.527578
124,9.989071,0.19245332,1.8774195,1.7563555,3.4154017,0.11059415,2.684555,2.5050275
125,8.202789,0.16948801,1.877421,2.0033078,3.9362254,0.11245032,2.6845624,2.2451699
126,8.709623,0.18647255,1.8774201,1.8389702,3.7317333,0.10832876,2.6845634,2.4986622
127,9.082841,0.19405,1.8774211,1.8309838,3.4842525,0.100130774,2.6845474,2.7279289
128,8.532036,0.16612251,1.8774228,1.9978231,3.3598645,0.09477095,2.6845148,2.590196
129,7.6917334,0.17254262,1.8774176,2.1508212,4.19458,0.11533536,2.6845312,2.2274356
130,10.165601,0.17480518,1.8774166,1.6829665,3.373006,0.0979235,2.6845307,2.7160895
131,8.321484,0.17908217,1.8774265,2.0222542,3.4627774,0.10315162,2.6845338,2.648466
132,9.130934,0.16241823,1.877412,1.6076149,4.2115846,0.09639092,2.6845326,2.398895
133,10.134835,0.18116519,1.8774147,1.623771,3.8303635,0.10795136,2.6845324,2.4461637
134,8.743421,0.18035121,1.8774195,1.9114107,3.9542613,0.11402061,2.6845171,2.209568
135,12.212387,0.19968817,1.8774152,1.3694803,4.250891,0.116384104,2.6845062,2.4610133
136,6.5136676,0.14217855,1.8774134,1.9387617,2.9842675,0.08531381,2.6845584,2.6949828
137,9.5496235,0.16613252,1.8773973,1.6090269,3.650656,0.10271819,2.6845493,2.3779793
138,9.779222,0.19959866,1.8773971,1.8558596,3.65389,0.10194961,2.6845522,2.6298165
139,9.487896,0.20211884,1.8773946,1.8504994,3.6033642,0.108820595,2.6845894,2.4235635
140,7.265482,0.15523353,1.8773987,2.1474953,2.7406943,0.093080245,2.6845946,2.581366
141,7.7953534,0.18622918,1.8773978,2.098622,4.0744386,0.11634101,2.684598,2.2963123
142,10.775137,0.19270615,1.8773985,1.5175285,3.2616537,0.102926984,2.684562,2.6391962
143,11.83844,0.19684155,1.8773911,1.4713259,4.2258644,0.11745852,2.6845658,2.3113112
144,10.302793,0.19175161,1.8773917,1.5086132,3.6505125,0.10902331,2.6845973,2.6757364
145,10.65372,0.17597899,1.8774,1.4960202,3.4452202,0.096415125,2.6845994,2.7955556
146,6.8366675,0.14381008,1.8774022,1.9759911,3.8508446,0.09391419,2.6846008,2.2803323
147,8.105663,0.18168727,1.8774071,2.1512544,3.9696984,0.10326513,2.6846502,2.61813
148,10.419581,0.20135628,1.8774127,1.6715094,3.6089017,0.11014068,2.684638,2.586632
149,8.723655,0.18078108,1.8774158,1.9336939,3.7314975,0.103036046,2.684639,2.3507757
150,9.364819,0.16810423,1.8774043,1.6280664,3.8676074,0.110354885,2.6845925,2.2519076
151,7.559242,0.15093195,1.8774037,2.0229,3.777264,0.0984591,2.6845927,2.489638
152,8.055543,0.17868891,1.8774049,2.0548904,3.830383,0.10882066,2.6846006,2.3255036
153,6.1268883,0.14397536,1.8774122,2.2777162,2.8425612,0.08776106,2.6845846,2.5768611
154,10.060433,0.1705772,1.8774134,1.6503983,3.6195507,0.11304261,2.6845984,2.4624176
155,9.507116,0.19322298,1.8774137,1.8441801,3.746014,0.110307954,2.6846454,2.5351856
156,8.395114,0.15923956,1.8774251,1.6557105,4.2346807,0.09944465,2.6846075,2.3054593
157,7.309337,0.15364666,1.8774276,2.1832716,2.8219917,0.0842617,2.6845822,2.741153
158,8.849614,0.16515031,1.8774326,1.933299,3.322054,0.09676675,2.684563,2.757561
159,9.139329,0.1793343,1.8774345,1.8004706,3.6590316,0.109405,2.6845894,2.3732083
160,10.820768,0.16974267,1.8774416,1.4954909,3.9547365,0.101160884,2.6845908,2.4492612
161,8.830944,0.19259745,1.8774422,1.9347794,3.9105885,0.11852523,2.6846151,2.3214402
162,9.733305,0.18221927,1.8774422,1.7383451,4.00479,0.10895393,2.6845958,2.4511201
163,10.381533,0.17926542,1.8774403,1.5877436,3.508987,0.10869738,2.6845691,2.4267566
164,10.041583,0.1766963,1.8774414,1.7896335,3.6594725,0.105695054,2.684535,2.5604417
165,6.845674,0.16738528,1.8774433,2.383843,3.9798465,0.10190837,2.6845329,2.4361238
166,8.051421,0.16125269,1.877442,2.0869417,3.92383,0.10539589,2.6845367,2.4381876
167,8.576933,0.18166216,1.8774456,1.9489774,3.9771256,0.11038327,2.6845343,2.4175327
168,8.674091,0.15687768,1.8774434,2.0386631,3.855139,0.10115808,2.6845026,2.336236
169,10.240201,0.19475092,1.8774431,1.5980268,3.4884512,0.113821745,2.6845336,2.5645561
170,9.103162,0.1613797,1.8774331,1.844382,4.6212916,0.10874431,2.68457,2.1061008
171,9.010671,0.16104975,1.8774312,1.6130351,3.54085,0.08631688,2.6845474,2.6965973
172,6.9597507,0.14439003,1.8774319,2.0756373,3.1621332,0.091716215,2.6845386,2.5316844
173,10.264467,0.19741768,1.8774266,1.5189859,4.102223,0.11976613,2.6845577,2.2268639
174,7.7091284,0.14924236,1.8774185,1.8086436,3.4139385,0.092266455,2.6845562,2.3464422
175,9.663362,0.19056603,1.8774109,1.8420372,3.8144834,0.113380715,2.6845784,2.3577793
176,6.561339,0.14264815,1.8774196,1.8767409,3.5017872,0.09151435,2.684543,2.2274082
177,8.894862,0.196254,1.8774275,1.8927023,3.244367,0.101696745,2.6845171,2.653811
178,8.922752,0.17252976,1.8774167,1.9682605,4.0263577,0.11144187,2.6844733,2.3664985
179,6.7893286,0.1424343,1.8774209,1.9244826,2.8574572,0.08343972,2.6844807,2.7260542
180,9.001235,0.18239395,1.8774228,1.8226436,3.2425559,0.102620244,2.6845,2.655564
181,9.120434,0.17940764,1.8774356,1.7237117,3.6055782,0.10425241,2.6844854,2.5280092
182,8.512343,0.20102681,1.8774359,1.8473595,3.5737257,0.103244856,2.684428,2.6165485
183,9.01578,0.17029525,1.877437,1.7148346,4.0277047,0.097024545,2.6844282,2.6109982
184,7.378996,0.1487063,1.877427,2.183879,3.3309064,0.08916386,2.6844265,2.6595557
185,10.610946,0.20380655,1.877442,1.5504992,4.097783,0.11231247,2.6844141,2.5136135
186,8.678528,0.15693134,1.8774447,1.9260123,3.1933515,0.09269804,2.6844575,2.47481
187,11.428528,0.21758874,1.8774363,1.4096905,3.8295124,0.11272202,2.684461,2.6076803
188,9.708765,0.1781236,1.8774418,1.7181891,4.054776,0.112432025,2.6844378,2.3732228
189,8.784193,0.18153016,1.8774484,1.9675695,3.3245244,0.10369468,2.6844394,2.6777823
190,9.424963,0.1955391,1.877452,1.8930036,3.3359933,0.10197301,2.6844664,2.6749957
191,8.940356,0.16623528,1.8774567,1.9695328,3.5924888,0.102910206,2.6844912,2.4361966
192,8.310452,0.15389656,1.877453,1.9739659,3.8022776,0.09466683,2.6844645,2.5169656
193,9.051532,0.18048945,1.8774474,1.9637599,4.0097275,0.11268946,2.6844416,2.392378
194,7.1942015,0.16256203,1.877453,2.261972,3.5386176,0.099822246,2.6843913,2.4756598
195,9.100694,0.17894499,1.8774524,1.873147,3.3591506,0.10533192,2.6843996,2.6356697
196,9.3031845,0.1712291,1.8774511,1.8314327,3.1766524,0.098321036,2.6843889,2.4185715
197,9.2088995,0.17415312,1.8774462,1.7721126,3.6907272,0.10448091,2.6843987,2.3669286
198,7.1987243,0.14993265,1.877441,2.11606,3.6344497,0.0912463,2.6844149,2.408546
199,10.610596,0.18931346,1.8774538,1.5994555,3.62156,0.110095635,2.684444,2.5610895
200,10.05012,0.16204004,1.8774606,1.655552,3.7070048,0.103710674,2.6845636,2.502546
201,10.486105,0.17493181,1.8774612,1.4446447,4.2313986,0.115336396,2.684589,2.2466555
202,8.309221,0.16176909,1.8774602,1.9608694,3.4619896,0.10051949,2.6845865,2.480789
203,9.728965,0.16402726,1.8774673,1.7911311,3.253802,0.099140346,2.6845868,2.6037388
204,8.588188,0.1792361,1.8774604,1.9248796,3.5876596,0.110105954,2.6845493,2.3714683
205,7.9426556,0.16302054,1.8774652,1.9271283,3.3501198,0.09724145,2.6845505,2.5016704
206,10.312096,0.17146778,1.8774674,1.6512462,3.7468033,0.1095039,2.684567,2.4554136
207,9.007707,0.16198505,1.8774779,1.8671358,3.3296657,0.085999474,2.6846006,2.7772021
208,10.71596,0.1888438,1.8774805,1.5032122,4.0005603,0.11220734,2.6846492,2.3905993
209,9.682032,0.18535954,1.8774818,1.6586014,3.4967914,0.11190762,2.6846328,2.4760745
210,10.202496,0.17052037,1.8774825,1.4891064,4.1973176,0.111273155,2.684659,2.349989
211,9.205441,0.18115506,1.8774865,1.8227,3.455702,0.1029012,2.6846857,2.6006925
212,8.312616,0.15676373,1.8774964,1.9555355,3.676702,0.10127629,2.6846557,2.345677
213,9.936993,0.17856035,1.8775034,1.7063506,3.2723548,0.09988075,2.6846352,2.582629
214,8.609357,0.18101195,1.8774974,2.0806425,3.9386246,0.118103564,2.6846795,2.3016863
215,11.710287,0.19812751,1.8774941,1.4721335,3.8544428,0.12301664,2.6846733,2.402092
216,9.476761,0.18302552,1.8774871,1.7233566,4.2230153,0.10719037,2.6846776,2.295288
217,8.96464,0.15917508,1.8774921,1.7722064,3.6654906,0.09442848,2.6847045,2.5830789
218,12.389054,0.21573593,1.877495,1.5128702,3.549278,0.11212967,2.6846752,2.7026806
219,7.474292,0.14833996,1.8774967,1.8171629,3.2582638,0.08727446,2.684676,2.878025
220,8.916322,0.16332848,1.8774948,1.7930042,3.580124,0.10215676,2.6846232,2.469267
221,7.3707643,0.1583671,1.877502,2.2219522,3.1822152,0.09483357,2.684622,2.367523
222,8.614286,0.16989009,1.877512,1.9065926,3.7507808,0.103778526,2.6846442,2.411101
223,9.037724,0.1793605,1.8775134,1.8494614,3.4195166,0.09961357,2.684593,2.4420152
224,10.214353,0.19297871,1.8775222,1.644133,3.506035,0.11182233,2.6846044,2.5273538
225,10.310745,0.18668123,1.8775268,1.6183662,3.4210172,0.101473734,2.6846185,2.598711
226,10.428338,0.19255517,1.8775382,1.8582511,3.5781093,0.10188627,2.6846385,2.6225016
227,7.6210876,0.1691119,1.8775274,2.0916579,3.1131444,0.088811226,2.6845973,2.655706
228,7.8565173,0.17809989,1.877536,2.2622483,3.5520625,0.105539784,2.6846204,2.4136205
229,8.325348,0.1762114,1.8775307,2.1502414,3.6813216,0.102723464,2.6846468,2.4505417
230,8.362821,0.16039552,1.8775356,1.9185683,3.0268617,0.09227749,2.6846101,2.6882925
231,8.76819,0.17097919,1.8775499,1.9758477,3.7459283,0.09731468,2.6845844,2.5251226
232,9.322029,0.19332339,1.8775578,1.9169387,3.8662312,0.10696499,2.6845984,2.330803
233,8.075098,0.15899816,1.8775613,2.0244722,3.464684,0.09896959,2.6845963,2.3476636
234,9.803273,0.17966016,1.8775747,1.7464374,3.2168386,0.1017469,2.684546,2.4745712
235,9.012913,0.19105689,1.8775815,1.8831317,3.3669999,0.10679585,2.6845217,2.6072154
236,10.814278,0.20733307,1.8775886,1.5017021,3.9615345,0.12099775,2.684535,2.3170211
237,9.782857,0.20890826,1.8775914,1.7906994,3.727408,0.11095967,2.6845257,2.550529
238,9.687227,0.1682834,1.877591,1.537138,3.6555047,0.095020495,2.6845353,2.6021333
239,9.014512,0.17106965,1.8775921,1.915776,3.4765556,0.106310286,2.6845002,2.499246
240,12.09491,0.19844978,1.8775879,1.4213389,3.84456,0.11197583,2.684468,2.4341476
241,8.954595,0.17033507,1.8775805,1.9026594,3.7554853,0.10697532,2.6844728,2.3145268
242,9.164303,0.17187288,1.8775892,1.6874218,3.730327,0.102395155,2.6845205,2.5229347
243,9.910631,0.19647063,1.8775998,1.746572,3.469672,0.11098151,2.6845741,2.4185185
244,7.314088,0.18159045,1.8776023,2.2987483,3.8299203,0.09534952,2.684534,2.4541671
245,6.3085966,0.13963777,1.8775977,2.0856779,3.5551298,0.089399174,2.6845357,2.3379328
246,8.560285,0.15739878,1.8775828,1.7708966,3.1870396,0.091412924,2.6845396,2.560566
247,9.145834,0.16331354,1.8775914,1.8130546,3.8012831,0.104273975,2.6845794,2.3471184
248,6.4715056,0.14186712,1.8775924,1.9483184,3.2326934,0.09187891,2.6845694,2.364219
249,6.723809,0.13996218,1.8775911,1.9187025,3.186728,0.08449578,2.6845763,2.6521676
250,8.35918,0.17578664,1.877592,2.0219324,3.61496,0.098027244,2.68455,2.7158701
251,8.515961,0.18676779,1.8775991,2.1450074,3.9858546,0.105393425,2.684551,2.4310288
252,10.4412365,0.19913542,1.8776077,1.5895072,4.0518613,0.11413817,2.6846092,2.5087922
253,7.2098794,0.14696793,1.8776122,2.0796251,3.203929,0.090284415,2.6845834,2.6559856
254,8.232433,0.16373631,1.8776062,1.951172,2.900917,0.08956645,2.684614,2.723839
255,11.702105,0.20146118,1.8776059,1.3700895,4.2152424,0.11643658,2.6845913,2.2387354
256,8.839744,0.19865355,1.8776042,1.7836918,3.2577624,0.09968035,2.6845915,2.6800964
257,8.5957365,0.18158586,1.8776071,2.1239462,3.315044,0.09919038,2.684586,2.5742633
258,6.7807364,0.15970577,1.8776065,2.3731873,3.4882276,0.100997135,2.6845763,2.3830032
259,9.412937,0.17656139,1.8776067,1.79346,3.7242491,0.10455968,2.6845536,2.374868
260,10.594633,0.20823567,1.8776014,1.5706013,3.90229,0.11745334,2.684525,2.5540895
261,10.755787,0.17386626,1.8776048,1.5797342,3.7728786,0.10555156,2.6844702,2.3806453
262,7.690712,0.16176875,1.8776183,2.200455,3.6047204,0.09823254,2.6844409,2.3655326
263,6.996239,0.14315866,1.8776249,1.8813294,3.3363593,0.093693145,2.6844454,2.4715774
264,9.043656,0.18282726,1.8776305,2.0257554,3.3501449,0.10465779,2.6844447,2.5076945
265,8.654579,0.17360865,1.8776293,1.9543306,3.7097282,0.10702,2.684474,2.4019313
266,9.363205,0.16171695,1.8776162,1.7076766,4.187193,0.10127926,2.6844404,2.316791
267,10.047897,0.21487376,1.8776336,1.6050509,3.8376865,0.10938202,2.6844637,2.6233132
268,8.657196,0.19356517,1.8776354,1.8962691,3.7045574,0.11037369,2.6844807,2.4364772
269,6.254664,0.13965751,1.8776445,2.2498825,3.502872,0.091655515,2.6845133,2.3752582
270,8.386908,0.15456504,1.87763,1.7305249,3.4751725,0.09273636,2.684497,2.3659074
271,9.862363,0.18015535,1.877641,1.6505972,4.1039267,0.11352958,2.684473,2.236599
272,8.588789,0.16245535,1.8776474,1.8437934,3.9080207,0.11295164,2.6845002,2.3661318
273,10.092772,0.17163156,1.8776408,1.8049929,3.894618,0.10622932,2.6844893,2.3451169
274,8.185254,0.18401092,1.8776419,2.1551182,3.5330694,0.10563513,2.6845157,2.4392588
275,9.806307,0.18262498,1.8776392,1.714936,4.06317,0.11410415,2.6845095,2.270008
276,9.665259,0.17188033,1.8776485,1.7741518,3.510118,0.094014965,2.6845598,2.6407166
277,11.249897,0.17216152,1.877655,1.568159,3.389608,0.09971523,2.6845398,2.6182535
278,8.7415695,0.16562845,1.8776536,1.9080613,3.091126,0.09346263,2.684525,2.6870863
279,9.772509,0.1760636,1.8776604,1.751062,3.8095276,0.10212872,2.6845033,2.4709225
280,8.63739,0.17988783,1.8776683,2.0293455,3.683364,0.10971026,2.6844954,2.3697958
281,10.265724,0.18517381,1.8776546,1.5306076,3.8908763,0.10630798,2.6844761,2.4899817
282,8.646332,0.15809783,1.8776534,1.9289175,3.7116122,0.102807805,2.684479,2.5138674
283,10.0235615,0.2101388,1.8776567,1.6259935,4.222695,0.12370916,2.684462,2.2648976
284,8.890362,0.20336795,1.8776563,1.8438519,3.3438847,0.10390045,2.6844785,2.6963828
285,8.741141,0.17009424,1.877651,2.049993,3.0275023,0.094808616,2.6844811,2.5578458
286,10.374338,0.19475476,1.8776524,1.5932285,3.8977265,0.11573615,2.6844862,2.450798
